,Unnamed: 0,id,etat_panneau,irradiance,temp_amb,temp_module,wind_speed,wind_dir,humidity,rain,dc_power,voltage,current,ac_power,PR,eff_module,eff_global,onduleur_state,alarms,stops,aux_power,prod_jour,prod_mois,prod_an,disponibility,p50,p90,revenus,day
879,879,79,panne,801.46,30.58,38.95,1.41,193.5,54.4,0.5,42.49,619.1,0.07,4.56,0.03,0.186,0.00558,defaut,1,6,42.98,22.8,684.0,8208.0,0.72,24.33,21.02,2.28,5
880,880,80,sain,709.9,21.61,34.04,0.84,87.1,44.2,0.0,144.47,620.93,0.23,136.74,0.96,0.17,0.1632,ok,0,0,37.28,683.7,20511.0,246132.0,0.95,722.93,615.4,68.37,5
881,881,81,usé,795.87,26.4,40.37,2.8,174.1,76.7,0.0,142.38,598.57,0.24,123.327,0.86,0.1467,0.126162,ok,1,0,76.0,685.16,20554.8,246657.6,0.91,695.18,634.77,68.516,5
882,882,82,sain,470.74,27.21,48.53,0.51,136.5,51.9,0.0,87.95,586.44,0.15,72.414,0.85,0.1737,0.147645,ok,0,0,59.64,402.28,12068.4,144820.8,0.96,410.62,384.89,40.228,5
883,883,83,sain,851.98,20.99,42.16,3.66,160.9,57.8,2.0,172.42,597.95,0.29,142.53300000000002,0.93,0.1782,0.165726,ok,0,1,48.84,791.85,23755.5,285066.0,0.97,810.72,730.33,79.185,5
884,884,84,panne,595.46,29.64,33.89,4.08,103.4,63.1,1.0,24.73,615.2,0.04,3.04,0.03,0.185,0.0055499999999999,defaut,1,11,42.17,15.21,456.3,5475.6,0.7,16.32,15.04,1.521,5
885,885,85,sain,515.89,32.72,49.96,1.06,102.0,56.7,0.0,106.46,634.67,0.17,87.399,0.94,0.1701,0.1598939999999999,ok,0,1,48.93,485.55,14566.5,174798.0,0.96,503.14,451.22,48.55500000000001,5
886,886,86,sain,707.51,17.64,38.47,5.17,162.1,66.5,0.0,153.6,606.78,0.25,139.17,0.98,0.168,0.16464,ok,0,1,49.48,695.85,20875.5,250506.0,1.0,760.65,626.44,69.58500000000001,5
887,887,87,panne,919.77,23.17,42.61,1.0,198.1,26.8,0.0,48.36,625.25,0.08,7.812,0.05,0.1683,0.008415,defaut,1,14,60.24,43.38,1301.4,15616.8,0.7,45.08,41.14,4.338,5
888,888,88,sain,824.39,13.2,20.19,4.48,204.2,65.0,0.0,178.8,612.73,0.29,166.35,1.0,0.172,0.172,ok,0,1,51.59,831.73,24951.9,299422.80000000005,0.97,842.59,753.7,83.173,5
889,889,89,sain,797.63,19.82,33.43,1.91,170.7,28.2,2.0,140.29,577.78,0.24,134.86,0.85,0.188,0.1598,ok,0,0,54.78,674.3,20229.0,242748.0,0.98,726.57,619.29,67.42999999999999,5
890,890,90,sain,783.75,18.79,39.16,4.24,46.7,83.1,1.0,151.01,614.01,0.25,143.12,0.91,0.18,0.1638,ok,0,2,32.17,715.6,21468.0,257616.0,0.95,776.29,714.84,71.56,5
891,891,91,usé,791.73,26.22,47.52,2.65,321.3,42.5,0.0,144.08,596.45,0.24,121.05,0.85,0.1737,0.147645,ok,0,1,59.09,672.49,20174.7,242096.4,0.93,737.82,662.12,67.24900000000001,5
892,892,92,panne,676.38,29.38,42.23,5.89,255.1,55.6,0.5,32.38,609.51,0.05,3.447,0.03,0.1575,0.004725,defaut,1,14,55.49,19.15,574.5,6894.0,0.62,20.17,17.92,1.915,5
893,893,93,usé,724.98,31.76,41.31,0.57,206.7,74.6,0.5,123.77,630.69,0.2,103.455,0.79,0.1548,0.122292,ok,0,1,59.32,574.75,17242.5,206910.0,0.95,627.14,536.01,57.475,5
894,894,94,sain,919.69,21.2,33.96,5.72,51.3,25.5,0.0,163.11,572.67,0.28,157.3,0.86,0.187,0.16082,ok,0,0,56.14,786.49,23594.7,283136.4,0.96,843.85,766.17,78.649,5
895,895,95,sain,902.25,31.8,42.01,3.17,149.0,70.3,0.0,171.22,601.4,0.28,141.489,0.87,0.1512,0.131544,ok,0,2,32.59,786.03,23580.9,282970.8,0.96,814.7,737.94,78.60300000000001,5
896,896,96,usé,747.35,27.84,46.3,4.33,283.2,71.8,0.5,146.26,621.17,0.24,120.537,0.9,0.1674,0.15066,ok,0,1,43.6,669.65,20089.5,241074.0,0.94,723.01,604.51,66.965,5
897,897,97,sain,917.79,22.52,28.68,1.5,313.1,41.4,1.0,183.45,585.63,0.31,170.21,0.93,0.19,0.1767,ok,0,2,50.04,851.07,25532.1,306385.2,0.99,890.56,806.64,85.10700000000001,5
898,898,98,usé,919.7,29.42,43.14,1.88,266.4,75.9,0.5,129.35,618.49,0.21,105.21,0.64,0.1737,0.111168,ok,0,1,36.98,584.5,17535.0,210420.0,0.94,611.25,552.63,58.45,5
899,899,99,panne,966.32,24.9,37.4,0.45,187.2,27.0,0.0,41.26,616.71,0.07,4.98,0.03,0.193,0.00579,defaut,1,14,42.98,24.89,746.7,8960.400000000001,0.75,27.24,23.5,2.4890000000000003,5
900,900,100,sain,542.18,18.14,32.33,1.37,106.6,29.8,0.0,119.3,578.31,0.21,108.09,1.0,0.18,0.18,ok,0,0,55.33,540.43,16212.899999999998,194554.8,0.95,555.41,504.03,54.043,5
901,901,101,usé,547.71,17.85,31.98,2.87,25.8,74.1,0.0,86.1,631.56,0.14,82.3,0.75,0.197,0.14775,ok,0,0,48.83,411.49,12344.7,148136.40000000002,0.82,451.81,381.96,41.149,5
902,902,102,sain,918.98,18.28,30.9,6.07,298.1,88.3,0.0,194.59,598.4,0.33,183.42,1.0,0.188,0.188,ok,0,1,58.22,917.09,27512.7,330152.4,0.96,966.14,903.08,91.709,5
903,903,103,sain,769.72,24.15,33.38,4.6,268.2,86.9,0.0,162.55,590.35,0.28,148.42,0.96,0.175,0.1679999999999999,ok,0,0,57.3,742.12,22263.6,267163.19999999995,0.97,772.53,696.68,74.212,5
904,904,104,sain,762.96,23.02,38.27,2.62,36.4,66.6,1.0,154.16,616.9,0.25,140.79,0.92,0.188,0.17296,ok,0,2,57.66,703.93,21117.9,253414.8,0.98,712.84,650.8,70.393,5
905,905,105,sain,624.19,21.29,31.94,4.4,101.5,62.9,0.0,126.43,606.64,0.21,114.93,0.92,0.168,0.15456,ok,0,1,45.69,574.64,17239.2,206870.4,0.97,617.69,561.31,57.464,5
906,906,106,panne,767.78,18.18,24.5,1.19,281.9,49.3,0.0,39.68,586.46,0.07,6.19,0.04,0.177,0.0070799999999999,defaut,1,18,58.38,30.93,927.9,11134.8,0.62,32.56,30.17,3.093,5
907,907,107,sain,829.46,34.4,44.77,2.01,139.7,63.4,0.0,164.1,577.51,0.28,134.55,0.9,0.1539,0.13851,ok,0,1,52.35,747.49,22424.7,269096.4,0.98,812.72,716.08,74.74900000000001,5
908,908,108,sain,740.69,25.06,42.62,4.8,322.3,85.3,0.5,143.88,614.3,0.23,116.973,0.88,0.1656,0.145728,ok,0,2,52.27,649.84,19495.2,233942.4,0.97,705.54,600.03,64.98400000000001,5
909,909,109,sain,780.71,28.77,46.21,0.75,156.8,62.9,0.0,144.46,587.86,0.25,125.964,0.9,0.153,0.1377,ok,0,1,61.7,699.78,20993.4,251920.8,0.97,748.81,645.68,69.978,5
910,910,110,sain,692.71,19.99,39.52,4.28,142.0,87.0,0.0,131.02,562.0,0.23,122.07,0.88,0.192,0.16896,ok,0,0,46.75,610.33,18309.9,219718.8,1.0,660.82,603.23,61.03300000000001,5
911,911,111,sain,990.34,12.33,27.19,0.52,108.8,41.6,0.0,205.74,587.39,0.35,195.18,0.99,0.195,0.19305,ok,0,2,52.48,975.9,29277.0,351324.0,0.97,1041.69,936.3,97.59,5
912,912,112,sain,788.01,19.44,29.41,4.44,234.4,50.3,0.0,151.22,615.88,0.25,141.13,0.9,0.188,0.1692,ok,0,0,49.04,705.66,21169.8,254037.6,0.96,740.78,640.0,70.566,5
913,913,113,sain,1023.26,25.55,49.68,5.3,44.7,65.7,0.0,204.04,602.93,0.34,176.697,0.96,0.1728,0.165888,ok,0,0,63.42,981.65,29449.5,353394.0,0.97,990.91,927.18,98.165,5
914,914,114,sain,932.86,27.33,36.12,2.78,7.8,31.7,0.0,173.59,616.18,0.28,158.86,0.85,0.181,0.15385,ok,0,0,51.32,794.3,23829.0,285948.0,0.97,869.05,777.9,79.43,5
915,915,115,usé,601.97,30.5,52.13,2.56,174.8,49.4,0.0,105.05,573.8,0.18,88.839,0.82,0.1611,0.132102,ok,1,1,44.61,493.56,14806.8,177681.59999999998,0.9,514.97,454.2,49.356,5
916,916,116,sain,701.38,42.64,64.4,4.92,52.5,56.9,0.0,154.64,591.2,0.26,128.169,1.0,0.1521,0.1521,ok,0,1,57.06,712.05,21361.5,256338.0,0.99,720.41,653.5,71.205,5
917,917,117,sain,735.2,28.3,38.82,3.78,166.8,79.9,0.0,149.11,622.99,0.24,135.74,0.92,0.189,0.17388,ok,0,0,52.42,678.68,20360.4,244324.8,0.96,739.4,654.81,67.868,5
918,918,118,sain,721.86,22.71,27.61,3.78,121.6,24.3,0.0,148.73,590.81,0.25,142.69,0.99,0.174,0.17226,ok,0,2,59.03,713.44,21403.2,256838.4,0.98,728.51,665.35,71.34400000000001,5
919,919,119,sain,784.38,24.63,49.29,3.09,342.4,81.9,0.0,154.42,576.92,0.27,132.714,0.94,0.1485,0.13959,ok,0,1,62.49,737.31,22119.3,265431.6,0.96,777.39,688.58,73.731,5
920,920,120,usé,614.62,26.25,47.08,4.2,358.4,55.4,0.5,113.33,619.16,0.18,97.866,0.88,0.1683,0.148104,ok,1,1,59.0,543.68,16310.399999999998,195724.8,0.81,564.53,535.73,54.368,5
921,921,121,sain,1033.94,16.56,37.22,2.8,130.6,44.8,0.0,197.7,602.72,0.33,188.56,0.91,0.155,0.14105,ok,0,2,39.91,942.82,28284.6,339415.2,0.98,948.79,905.86,94.282,5
922,922,122,sain,779.89,25.8,46.61,2.73,312.3,37.4,0.0,148.58,615.58,0.24,121.167,0.86,0.1674,0.1439639999999999,ok,0,0,64.65,673.16,20194.8,242337.6,0.97,677.88,660.6,67.316,5
923,923,123,sain,909.09,24.89,45.47,4.14,184.8,29.3,0.0,176.38,612.33,0.29,144.41400000000002,0.88,0.1665,0.14652,ok,0,2,52.98,802.32,24069.6,288835.2,0.99,810.83,795.27,80.23200000000001,5
924,924,124,panne,1020.93,27.85,42.92,6.09,117.4,29.2,0.0,38.63,625.65,0.06,2.511,0.01,0.1521,0.001521,defaut,1,8,51.98,13.93,417.9,5014.799999999999,0.71,15.13,12.61,1.393,5
925,925,125,sain,609.13,22.2,31.84,6.33,253.5,87.2,0.0,108.95,591.17,0.18,100.87,0.83,0.178,0.1477399999999999,ok,0,1,44.57,504.36,15130.8,181569.6,0.98,526.54,499.26,50.43600000000001,5
926,926,126,sain,698.9,30.5,44.09,2.23,116.0,82.1,0.0,133.74,628.5,0.21,115.065,0.91,0.1494,0.135954,ok,0,2,56.52,639.24,19177.2,230126.4,0.97,649.18,587.95,63.92400000000001,5
927,927,127,panne,751.33,32.54,44.48,1.27,1.6,47.6,0.0,27.91,614.55,0.05,1.305,0.01,0.1683,0.001683,defaut,1,13,28.01,7.27,218.1,2617.2,0.75,7.37,7.04,0.727,5
928,928,128,sain,936.84,25.36,44.2,3.53,101.1,60.2,0.5,211.97,589.83,0.36,181.84500000000003,1.0,0.1557,0.1557,ok,0,0,73.0,1010.24,30307.2,363686.4,0.97,1033.45,955.28,101.024,5
929,929,129,usé,836.3,22.04,31.75,4.98,166.2,59.5,1.0,147.72,619.66,0.24,142.54,0.85,0.188,0.1598,ok,1,1,62.63,712.69,21380.7,256568.4,0.83,759.99,679.63,71.269,5
930,930,130,panne,1101.21,18.83,35.95,2.37,199.9,86.9,0.0,22.65,588.77,0.04,0.59,0.0,0.166,0.0,defaut,1,19,60.43,2.96,88.8,1065.6,0.6,3.25,2.69,0.296,5
931,931,131,panne,676.36,17.35,40.03,4.81,257.1,44.3,0.0,16.63,637.29,0.03,0.855,0.01,0.1638,0.001638,defaut,1,18,71.86,4.73,141.9,1702.8000000000002,0.7,4.99,4.45,0.4730000000000001,5
932,932,132,sain,468.95,25.66,38.31,4.01,253.0,54.8,0.0,91.24,607.08,0.15,86.96,0.93,0.178,0.16554,ok,0,0,68.79,434.81,13044.3,156531.59999999998,0.98,449.76,420.57,43.481,5
933,933,133,sain,639.17,34.42,42.06,3.9,154.2,82.0,0.0,127.99,606.32,0.21,104.697,0.91,0.1602,0.145782,ok,0,0,41.27,581.66,17449.8,209397.6,0.95,609.08,556.62,58.166,5
934,934,134,sain,881.53,23.31,35.07,2.22,247.7,51.0,0.0,177.89,621.53,0.29,166.43,0.94,0.199,0.18706,ok,0,0,38.15,832.15,24964.5,299574.0,0.96,887.51,793.97,83.215,5
935,935,135,sain,527.58,23.17,34.86,2.93,234.5,31.4,0.0,102.07,596.75,0.17,98.53,0.93,0.172,0.15996,ok,0,0,38.97,492.67,14780.1,177361.2,0.97,494.34,457.15,49.267,5
936,936,136,sain,811.3,19.5,31.87,1.95,76.4,22.7,0.5,161.44,598.99,0.27,149.36,0.92,0.191,0.17572,ok,0,0,51.34,746.81,22404.3,268851.6,0.97,751.85,714.22,74.681,5
937,937,137,sain,983.32,20.88,30.37,4.49,232.6,41.6,0.0,211.74,599.44,0.35,193.72,0.99,0.171,0.16929,ok,0,2,49.95,968.6,29058.0,348696.0,0.97,1048.53,952.94,96.86,5
938,938,138,panne,852.35,28.76,41.11,3.12,99.1,33.7,2.0,30.97,604.59,0.05,1.584,0.01,0.171,0.00171,defaut,1,6,37.88,8.8,264.0,3168.0,0.73,9.31,8.62,0.8800000000000001,5
939,939,139,sain,730.89,26.49,34.72,4.27,122.5,83.0,0.0,138.0232,563.66,0.25,125.7732,0.88,0.167,0.14696,ok,0,1,44.07,628.8562000000001,18865.686,226388.232,0.99,652.44,618.56,62.88562000000001,5
940,940,140,usé,909.59,18.86,35.74,4.88,132.9,59.0,0.0,139.7568,604.12,0.24,134.7744,0.77,0.177,0.13629,ok,1,1,44.39,673.8720000000001,20216.160000000003,242593.92000000004,0.93,735.47,689.97,67.3872,5
941,941,141,usé,697.5,29.09,43.22,3.32,104.2,82.7,0.0,88.548,614.54,0.15,74.55798,0.63,0.1485,0.093555,ok,0,2,48.03,414.2298,12426.894,149122.728,0.86,476.59,414.63,41.42298,5
942,942,142,sain,1008.71,21.4,33.08,2.18,55.5,20.5,0.0,175.9776,584.28,0.33,165.0848,0.89,0.168,0.14952,ok,0,1,23.04,825.4055999999999,24762.168,297146.01599999995,0.98,955.49,874.91,82.54056,5
943,943,143,usé,909.7,36.66,47.94,6.02,235.4,22.4,0.0,135.054,594.47,0.25,115.1091,0.78,0.1521,0.118638,ok,1,0,58.13,639.486,19184.58,230214.96,0.92,743.52,693.33,63.9486,5
944,944,144,sain,862.14,27.12,39.83,3.85,257.1,84.2,0.0,145.9744,612.16,0.27,133.76,0.88,0.179,0.15752,ok,0,1,53.68,668.8,20064.0,240768.0,0.99,803.74,692.58,66.88,5
945,945,145,panne,728.68,28.05,45.39,1.64,146.6,88.2,0.0,32.447799999999994,593.58,0.06,4.233779999999999,0.04,0.1656,0.006624,defaut,1,11,38.53,23.521,705.63,8467.56,0.65,29.59,25.88,2.3521,5
946,946,146,usé,608.6,30.35,41.3,1.27,70.0,38.0,0.0,67.68719999999999,634.63,0.13,55.59624,0.6,0.1701,0.10206,ok,1,2,50.41,308.8512,9265.536,111186.432,0.9,388.2,352.8,30.88512,5
947,947,147,sain,1091.64,24.57,36.65,1.94,74.4,48.6,0.0,174.0778,616.51,0.34,157.809,0.88,0.165,0.1452,ok,0,1,45.1,789.0532000000001,23671.596,284059.152,0.98,986.29,950.97,78.90532000000002,5
948,948,148,sain,643.47,32.19,52.58,4.33,307.9,81.9,0.0,91.248,593.28,0.19,78.64560000000002,0.85,0.1611,0.136935,ok,0,1,39.73,436.928,13107.84,157294.08000000002,0.98,577.57,522.94,43.692800000000005,5
949,949,149,sain,451.54,20.64,27.56,4.73,101.1,64.3,0.0,74.1156,598.85,0.16,70.14540000000001,1.0,0.166,0.166,ok,0,1,32.42,350.7348,10522.044,126264.528,0.96,468.67,425.18,35.07348,5
950,950,150,sain,1066.01,22.02,35.89,1.23,213.0,22.4,0.5,225.23,592.7,0.38,218.14,1.0,0.19,0.19,ok,0,1,51.57,1090.71,32721.300000000003,392655.6,0.97,1164.38,1086.39,109.071,5
951,951,151,usé,844.04,27.08,43.26,3.47,314.8,26.5,0.0,103.4668,586.71,0.24,86.00724,0.76,0.1719,0.130644,ok,1,0,60.16,477.8032,14334.095999999998,172009.15199999997,0.8,668.99,635.11,47.78032,5
952,952,152,usé,737.19,24.68,38.16,1.65,150.8,53.2,0.0,134.04,654.42,0.2,126.62,0.86,0.176,0.15136,ok,1,1,53.16,633.11,18993.3,227919.6,0.82,643.64,574.07,63.31100000000001,5
953,953,153,sain,910.68,18.8,29.53,1.8,98.1,46.5,2.0,161.16,634.82,0.25,154.01,0.85,0.176,0.1495999999999999,ok,0,0,54.45,770.07,23102.1,277225.2,0.97,825.83,717.97,77.007,5
954,954,154,sain,700.15,25.24,42.95,1.61,358.6,85.6,0.0,134.66,559.73,0.24,112.302,0.89,0.1656,0.147384,ok,0,2,59.79,623.91,18717.3,224607.6,0.99,641.55,588.74,62.391,5
955,955,155,sain,744.33,23.9,35.59,1.06,304.4,23.3,1.0,147.57,610.21,0.24,140.23,0.94,0.165,0.1551,ok,0,2,50.56,701.13,21033.9,252406.8,0.98,721.94,674.52,70.113,5
956,956,156,sain,624.46,23.11,42.03,2.5,69.5,58.9,0.0,125.93,592.78,0.21,109.908,0.98,0.1755,0.17199,ok,0,0,54.43,610.62,18318.6,219823.2,0.97,610.96,582.5,61.062000000000005,5
957,957,157,sain,822.33,24.09,27.9,1.36,319.4,63.3,1.0,176.62,619.88,0.28,165.56,1.0,0.178,0.178,ok,0,2,43.56,827.8,24834.0,298008.0,0.99,880.49,781.38,82.78,5
958,958,158,sain,800.27,29.1,46.32,1.32,24.5,47.6,2.0,158.65,588.26,0.27,137.457,0.95,0.1557,0.147915,ok,0,2,39.85,763.64,22909.2,274910.4,0.95,816.03,759.92,76.364,5
959,959,159,panne,837.79,31.24,48.31,4.26,34.2,33.6,0.0,35.34,574.09,0.06,1.359,0.01,0.1602,0.001602,defaut,1,6,60.95,7.53,225.9,2710.8,0.69,8.11,6.85,0.7530000000000001,5
960,960,160,usé,785.01,22.31,40.8,0.0,37.6,68.7,0.0,113.74,616.73,0.18,92.817,0.66,0.1665,0.10989,ok,0,1,40.72,515.63,15468.9,185626.8,0.93,524.49,496.23,51.563,5
961,961,161,sain,779.65,24.82,29.26,1.22,56.9,89.9,0.0,151.69,589.09,0.26,141.53,0.91,0.174,0.1583399999999999,ok,0,2,49.97,707.63,21228.9,254746.8,0.98,743.58,690.74,70.763,5
962,962,162,sain,692.09,34.33,45.43,1.67,283.6,40.8,0.0,135.24,622.47,0.22,115.605,0.93,0.1638,0.152334,ok,0,2,70.43,642.26,19267.8,231213.6,0.98,670.88,640.97,64.226,5
963,963,163,sain,729.48,13.26,25.97,2.63,201.2,48.7,0.0,148.47,604.65,0.25,142.54,0.98,0.169,0.16562,ok,0,0,50.11,712.68,21380.4,256564.8,0.97,777.66,675.76,71.268,5
964,964,164,usé,906.47,29.8,36.57,2.1,271.1,46.4,0.5,110.06,620.45,0.18,104.43,0.58,0.18,0.1043999999999999,ok,0,0,35.83,522.14,15664.2,187970.4,0.84,535.04,501.2,52.214,5
965,965,165,sain,1191.35,22.33,37.59,2.68,197.8,45.9,2.0,237.21,594.41,0.4,221.35,0.93,0.174,0.16182,ok,0,0,33.93,1106.75,33202.5,398430.0,0.95,1155.38,1099.32,110.675,5
966,966,166,sain,595.08,20.13,41.37,2.67,14.5,54.1,0.0,118.9,594.08,0.2,100.674,0.94,0.1638,0.153972,ok,0,1,53.75,559.32,16779.600000000002,201355.2,0.96,586.26,547.05,55.93200000000001,5
967,967,167,sain,775.33,19.23,32.72,1.97,287.2,21.1,0.0,146.46,593.87,0.25,139.46,0.9,0.163,0.1467,ok,0,1,61.49,697.3,20919.0,251028.0,1.0,728.84,697.23,69.73,5
968,968,168,usé,1015.07,33.08,41.39,3.63,17.9,55.3,0.0,159.2,586.67,0.27,137.304,0.75,0.1647,0.123525,ok,1,2,46.39,762.78,22883.4,274600.8,0.87,786.93,700.44,76.278,5
969,969,169,sain,584.43,27.44,44.23,3.7,173.8,50.6,0.5,111.6,613.11,0.18,96.012,0.91,0.171,0.15561,ok,0,2,40.29,533.41,16002.3,192027.6,1.0,537.94,480.25,53.341,5
970,970,170,usé,385.97,20.17,31.47,4.21,210.2,72.6,0.0,64.69,579.95,0.11,59.35,0.77,0.169,0.13013,ok,1,2,58.73,296.74,8902.2,106826.4,0.93,316.27,273.63,29.674000000000003,5
971,971,171,sain,900.74,21.38,24.53,4.11,18.7,36.0,0.0,202.35,609.44,0.33,183.68,1.0,0.157,0.157,ok,0,0,26.15,918.4,27552.0,330624.0,0.97,939.52,910.67,91.84,5
972,972,172,sain,677.01,13.88,27.83,4.44,272.0,55.4,0.5,123.72,630.37,0.2,117.25,0.87,0.192,0.16704,ok,0,2,46.29,586.26,17587.8,211053.6,0.98,601.6,574.41,58.626000000000005,5
973,973,173,sain,518.14,29.16,43.44,3.23,210.7,45.7,0.0,101.98,607.22,0.17,83.25,0.89,0.1746,0.155394,ok,0,1,48.3,462.5,13875.0,166500.0,0.95,508.07,439.05,46.25,5
974,974,174,sain,541.62,20.94,33.21,1.36,219.4,30.5,0.5,107.63,640.27,0.17,98.5,0.91,0.183,0.16653,ok,0,2,35.56,492.48,14774.4,177292.80000000002,0.97,534.62,490.29,49.248000000000005,5
975,975,175,usé,589.2,29.6,43.15,2.72,65.7,37.9,0.0,86.65,592.54,0.15,71.379,0.67,0.1692,0.113364,ok,0,1,47.57,396.55,11896.5,142758.0,0.8,417.34,367.58,39.655,5
976,976,176,panne,968.57,32.94,52.6,3.16,55.2,82.2,0.0,20.72,612.36,0.03,0.432,0.0,0.1557,0.0,defaut,1,10,68.65,2.39,71.7,860.4000000000001,0.63,2.5,2.25,0.239,5
977,977,177,usé,828.42,25.52,41.27,1.7,163.9,49.2,0.0,146.83,571.11,0.26,122.895,0.82,0.1583999999999999,0.1298879999999999,ok,1,0,54.65,682.76,20482.8,245793.6,0.92,735.19,671.35,68.276,5
978,978,178,usé,859.12,27.71,43.72,2.98,38.2,79.5,0.0,155.8,585.79,0.27,132.309,0.86,0.1566,0.134676,ok,0,2,45.01,735.06,22051.8,264621.6,0.8,768.91,715.43,73.506,5
979,979,179,sain,966.79,22.67,34.64,3.29,132.1,31.7,0.0,183.43,559.15,0.33,166.8,0.86,0.179,0.15394,ok,0,1,50.43,834.02,25020.6,300247.19999999995,0.98,902.64,761.96,83.402,5
980,980,180,sain,815.13,35.83,56.41,0.0,28.4,30.0,0.0,157.29,596.49,0.26,132.93,0.91,0.1539,0.140049,ok,0,2,55.76,738.52,22155.6,265867.19999999995,0.99,789.96,692.66,73.852,5
981,981,181,sain,701.05,31.12,48.49,1.67,17.2,69.0,0.0,122.61,615.63,0.2,100.584,0.8,0.1629,0.13032,ok,0,1,68.06,558.82,16764.600000000002,201175.2,0.97,602.73,517.15,55.882000000000005,5
982,982,182,usé,682.2,20.66,33.32,3.57,266.2,82.6,0.0,92.06,601.19,0.15,88.68,0.65,0.166,0.1079,ok,0,0,68.82,443.39,13301.7,159620.4,0.89,471.74,419.75,44.339,5
983,983,183,usé,1043.09,29.55,36.63,4.61,256.5,79.2,0.0,155.96,583.66,0.27,149.86,0.72,0.172,0.1238399999999999,ok,0,2,48.39,749.32,22479.6,269755.2,0.92,755.87,705.04,74.932,5
984,984,184,usé,501.54,21.13,34.67,1.08,257.6,43.0,0.0,83.68,587.79,0.14,75.41,0.75,0.169,0.12675,ok,0,2,40.97,377.06,11311.8,135741.59999999998,0.93,401.04,375.32,37.706,5
985,985,185,sain,754.72,27.53,45.22,4.84,323.1,47.5,0.0,154.85,613.1,0.25,127.17000000000002,0.94,0.1566,0.1472039999999999,ok,0,0,49.38,706.5,21195.0,254340.0,0.96,727.54,665.53,70.65,5
986,986,186,panne,717.67,26.14,39.98,2.88,271.3,33.1,0.0,28.66,624.83,0.05,1.67,0.01,0.168,0.00168,defaut,1,10,27.25,8.34,250.2,3002.4,0.65,9.09,7.87,0.8340000000000001,5
987,987,187,sain,623.31,23.1,40.47,4.76,350.7,28.7,0.0,123.59,631.43,0.2,106.452,0.95,0.1503,0.142785,ok,0,2,46.84,591.4,17742.0,212904.0,0.95,594.83,554.04,59.14,5
988,988,188,sain,749.82,18.69,35.79,2.24,227.9,22.2,0.0,165.02,616.38,0.27,152.58,1.0,0.171,0.171,ok,0,2,51.03,762.92,22887.6,274651.19999999995,1.0,785.81,708.34,76.292,5
989,989,189,sain,816.76,27.77,42.05,4.15,39.8,69.6,0.0,157.42,607.92,0.26,132.327,0.9,0.1755,0.15795,ok,0,1,50.7,735.16,22054.8,264657.6,0.96,737.81,686.47,73.516,5
990,990,190,sain,736.76,32.3,56.84,3.51,42.6,83.2,0.0,156.95,566.62,0.28,133.686,1.0,0.1602,0.1602,ok,0,2,50.96,742.71,22281.300000000003,267375.60000000003,0.96,759.2,732.08,74.271,5
991,991,191,sain,883.01,21.14,49.89,2.45,272.3,31.4,2.0,162.49,613.25,0.26,141.354,0.89,0.1782,0.158598,ok,0,1,55.24,785.3,23559.0,282708.0,0.96,800.1,726.37,78.53,5
992,992,192,sain,1028.71,18.17,42.44,4.03,131.7,85.8,0.0,203.94,594.81,0.34,167.27400000000003,0.9,0.1503,0.13527,ok,0,2,60.23,929.3,27879.0,334548.0,0.96,951.82,839.79,92.93,5
993,993,193,sain,757.7,23.95,36.57,2.16,137.9,61.2,0.0,162.3,598.32,0.27,149.88,0.99,0.189,0.18711,ok,0,0,46.5,749.41,22482.3,269787.6,1.0,785.9,716.74,74.941,5
994,994,194,sain,788.63,21.15,41.41,1.19,123.6,62.1,0.5,176.06,533.778205299844,0.2588643090687895,152.307,1.0,0.1512,0.1512,ok,0,0,30.33,846.13,25383.9,304606.80000000005,0.97,890.63,796.88,84.613,5
995,995,195,sain,1125.03,32.45,52.11,1.75,307.5,85.6,0.0,209.1614,617.7841765694303,0.3372346793507366,169.64388,0.8415,0.1755,0.14768325,ok,0,1,59.32,942.4464,28273.392,339280.704,0.99,1030.98,885.31,94.24464,5
996,996,196,sain,945.12,25.19,36.76,5.63,190.2,58.2,0.0,191.3472,574.0266255549188,0.3124701622043172,178.4256,0.9604,0.19,0.182476,ok,0,1,42.34,892.1375999999999,26764.128,321169.536,0.98,995.51,862.66,89.21376,5
997,997,197,sain,646.59,16.9,37.39,1.38,313.4,43.5,1.0,119.49,547.2103696135902,0.2044408860126562,114.65,0.8633,0.167,0.1441711,ok,0,0,53.16,573.27,17198.1,206377.2,0.97,598.62,523.92,57.327,5
998,998,198,panne,1000.5,21.09,37.12,4.24,24.7,73.2,0.0,42.4212,602.7709098417686,0.0669309872764134,5.694800000000001,0.0288,0.178,0.0051264,defaut,1,11,48.8,28.4924,854.772,10257.264,0.71,32.65,30.34,2.84924,5
999,999,199,panne,689.02,33.39,50.7,1.96,87.5,47.9,1.0,20.52,623.0794406580635,0.0298586061686211,2.862,0.019,0.1512,0.0028728,defaut,1,14,54.68,15.88,476.4,5716.8,0.65,16.12,14.72,1.588,5
1000,1000,0,sain,837.74,22.57,31.15,2.25,114.0,50.2,0.0,141.4688,533.4769909231667,0.2462706667166855,135.4496,0.8648,0.171,0.1478808,ok,0,2,45.81,677.2304,20316.912,243802.944,0.99,824.72,766.19,67.72304000000001,6
